"id";"user_id";"context_id";"gesture_id";"gesture_confirmation_id";"latitude";"longitude";"title";"snippet";"country";"city";"locality";"timestamp"
"209";"83";"1";"1";"1";"47.7667425";"12.1132172";"Feeling HAPPY";"07-04-2015, 5:48 pm";"Germany";NULL;"Raubling";"1428421718226"
"210";"81";"1";"1";"1";"30.3091344";"-92.1234051";"Feeling HAPPY";"07-04-2015, 4:43 PM";"United States";"Louisiana";"Church Point";"1428443007317"
"211";"81";"1";"1";"2";"30.2700543";"-92.1009261";"Feeling OK";"07-04-2015, 7:03 PM";"United States";"Louisiana";"Scott";"1428451406955"
"212";"53";"1";"3";"1";"32.7506116";"129.8956392";"???";"11-04-2015, 4:38 ??";"??";"???";"???";"1428737908883"
"213";"53";"1";"1";"1";"32.7512907";"129.8967065";"???";"12-04-2015, 5:29 ??";"??";"???";"???";"1428827377296"
"214";"53";"1";"1";"1";"32.741935";"129.8748221";"???";"12-04-2015, 8:30 ??";"??";"???";"???";"1428838232564"
"215";"53";"1";"1";"1";"32.9119542";"129.9573295";"???";"13-04-2015, 4:35 ??";"??";"???";"???";"1428910516276"
"216";"53";"1";"1";"1";"32.7523847";"129.8712213";"???";"13-04-2015, 6:55 ??";"??";"???";"???";"1428918956996"
"217";"53";"1";"1";"1";"32.7511552";"129.8963343";"???";"14-04-2015, 3:08 ??";"??";"???";"???";"1428991697949"
"218";"2";"1";"1";"1";"35.6935141";"139.7577905";"Feeling HAPPY";"15-04-2015, 7:38 PM";"Japan";"Tokyo";"Chiyoda";"1429094328988"
"219";"53";"1";"2";"1";"32.7463723";"129.8730366";"???";"20-04-2015, 11:36 ??";"??";"???";"???";"1429497398949"
"220";"2";"1";"1";"1";"35.6926108";"139.7576176";"Feeling HAPPY";"20-04-2015, 6:19 PM";"Japan";"Tokyo";"Chiyoda";"1429521559592"
"221";"53";"1";"1";"1";"32.8322201";"130.0018599";"???";"24-04-2015, 6:49 ??";"??";"???";"???";"1429868979905"
"222";"81";"1";"2";"2";"30.2630146";"-92.1852475";"Feeling OK";"26-04-2015, 10:29 AM";"United States";"Louisiana";"Scott";"1430062150514"
"223";"81";"1";"2";"2";"30.1371923";"-93.2115293";"Feeling OK";"29-04-2015, 11:46 AM";"United States";"Louisiana";"Lake Charles";"1430326016263"
"224";"81";"1";"2";"2";"30.1923025";"-92.0726236";"Feeling OK";"16-05-2015, 1:58 PM";"United States";"Louisiana";"Lafayette";"1431802727552"
"225";"89";"1";"2";"1";"35.6934618";"139.7578137";"Feeling HAPPY";"18-05-2015, 4:28 PM";"Japan";"Tokyo";"Chiyoda";"1431934122418"
"226";"90";"1";"1";"1";"35.6935019";"139.7577729";"Feeling HAPPY";"04-06-2015, 2:57 PM";"Japan";"Tokyo";"Chiyoda";"1433397454358"
"227";"91";"1";"1";"1";"35.6934969";"139.7577625";"???";"12-06-2015, 1:48 ??";NULL;NULL;NULL;"1434084509133"
"228";"91";"1";"2";"3";"35.6934963";"139.7577609";"?????";"12-06-2015, 1:48 ??";NULL;NULL;NULL;"1434084528085"
"229";"91";"1";"3";"3";"35.6934955";"139.7577614";"?????";"12-06-2015, 1:48 ??";NULL;NULL;NULL;"1434084539346"
"230";"92";"1";"3";"1";"35.6934725";"139.7577875";"Feeling HAPPY";"12-06-2015, 1:59 pm";NULL;NULL;NULL;"1434085146202"
"231";"93";"1";"1";"1";"35.6934834";"139.7577883";"Feeling HAPPY";"12-06-2015, 2:44 pm";NULL;NULL;NULL;"1434087896742"
"232";"96";"1";"1";"1";"35.6989613";"139.7773288";"Feeling HAPPY";"17-06-2015, 11:31 AM";NULL;NULL;NULL;"1434508265091"
"233";"97";"1";"3";"3";"35.6934636";"139.7577713";"?????";"19-06-2015, 4:26 ??";NULL;NULL;NULL;"1434698817416"
"234";"98";"1";"1";"1";"35.6934793";"139.757767";"???";"19-06-2015, 4:28 ??";NULL;NULL;NULL;"1434698894510"
"235";"99";"1";"3";"3";"35.6935214";"139.7577415";"Feeling SAD";"19-06-2015, 4:49 pm";"Japan";"Tokyo";"Chiyoda";"1434700190010"
"236";"100";"1";"1";"1";"35.693013";"139.7579353";"Feeling HAPPY";"19-06-2015, 5:12 PM";NULL;NULL;NULL;"1434701537927"
"237";"101";"1";"3";"3";"35.7166624";"139.7376341";"Feeling SAD";"19-06-2015, 6:33 PM";NULL;NULL;NULL;"1434706383837"
"238";"102";"1";"2";"2";"35.651279";"140.041265";"????";"19-06-2015, 11:47 ??";NULL;NULL;NULL;"1434725252610"
"239";"105";"1";"1";"1";"35.7679955";"139.7892288";"???";"20-06-2015, 12:22 ??";NULL;NULL;NULL;"1434727334000"
"240";"108";"1";"3";"3";"42.3205835";"140.9888135";"?????";"20-06-2015, 1:31 ??";NULL;NULL;NULL;"1434731519990"
"241";"108";"1";"1";"1";"42.3467159";"140.9937071";"???";"20-06-2015, 1:41 ??";NULL;NULL;NULL;"1434732068214"
"242";"110";"1";"1";"2";"43.0601213";"141.5068852";"????";"20-06-2015, 4:57 ??";NULL;NULL;NULL;"1434743827690"
"243";"112";"1";"3";"3";"34.6530317";"134.51162";"?????";"20-06-2015, 5:58 ??";NULL;NULL;NULL;"1434747509897"
"244";"113";"1";"1";"2";"34.5544392";"132.8633838";"????";"20-06-2015, 6:03 ??";NULL;NULL;NULL;"1434747818444"
"245";"114";"1";"1";"1";"35.5037364";"139.4169763";"???";"20-06-2015, 8:28 ??";NULL;NULL;NULL;"1434756531675"
"246";"115";"1";"1";"1";"35.503748";"139.4169635";"???";"20-06-2015, 8:33 ??";NULL;NULL;NULL;"1434756807314"
"247";"102";"1";"2";"2";"35.649759";"140.04168";"????";"20-06-2015, 8:34 ??";NULL;NULL;NULL;"1434756850310"
"248";"102";"1";"1";"1";"35.653765";"140.044614";"???";"20-06-2015, 8:38 ??";NULL;NULL;NULL;"1434757132110"
"249";"116";"1";"2";"2";"36.3739076";"139.0323277";"????";"20-06-2015, 9:33 ??";NULL;NULL;NULL;"1434760386747"
"250";"117";"1";"1";"1";"35.8686339";"139.6152663";"???";"20-06-2015, 9:45 ??";NULL;NULL;NULL;"1434761147071"
"251";"110";"1";"1";"2";"43.0903704";"141.5318578";"????";"20-06-2015, 9:47 ??";NULL;NULL;NULL;"1434761233143"
"252";"115";"1";"2";"2";"35.4993047";"139.4082725";"????";"20-06-2015, 9:49 ??";NULL;NULL;NULL;"1434761352522"
"253";"110";"1";"2";"2";"43.0905622";"141.5293837";"????";"20-06-2015, 10:03 ??";NULL;NULL;NULL;"1434762221963"
"254";"118";"1";"2";"2";"35.4791675";"139.4037884";"????";"20-06-2015, 10:10 ??";NULL;NULL;NULL;"1434762645391"
"255";"120";"1";"3";"3";"34.6454346";"134.5058418";"?????";"20-06-2015, 10:26 ??";NULL;NULL;NULL;"1434763563843"
"256";"121";"1";"3";"3";"35.6841877";"139.8453121";"?????";"20-06-2015, 10:26 ??";NULL;NULL;NULL;"1434763590737"
"257";"123";"1";"2";"2";"34.3858557";"132.4420638";"????";"20-06-2015, 10:48 ??";NULL;NULL;NULL;"1434764892185"
"258";"123";"1";"1";"1";"34.3876386";"132.4380955";"???";"20-06-2015, 10:51 ??";NULL;NULL;NULL;"1434765110131"
"259";"123";"1";"1";"1";"34.3876386";"132.4380955";"???";"20-06-2015, 10:51 ??";NULL;NULL;NULL;"1434765110131"
"260";"123";"1";"2";"2";"34.3893901";"132.4261834";"????";"20-06-2015, 10:53 ??";NULL;NULL;NULL;"1434765196060"
"261";"124";"1";"1";"1";"33.7065457";"130.976089";"???";"20-06-2015, 11:06 AM";NULL;NULL;NULL;"1434765975669"
"262";"116";"1";"1";"1";"36.3626357";"139.0215988";"???";"20-06-2015, 11:10 ??";NULL;NULL;NULL;"1434766201342"
"263";"105";"1";"2";"1";"35.7690828";"139.7894994";"???";"20-06-2015, 11:52 ??";NULL;NULL;NULL;"1434768777909"
"264";"105";"1";"1";"1";"35.7679719";"139.789191";"???";"20-06-2015, 12:22 ??";NULL;NULL;NULL;"1434770562677"
"265";"125";"1";"1";"1";"34.968232";"136.9057747";"???";"20-06-2015, 12:42 ??";NULL;NULL;NULL;"1434771776780"
"266";"102";"1";"2";"2";"35.642857";"140.052004";"????";"20-06-2015, 12:45 ??";NULL;NULL;NULL;"1434771921906"
"267";"126";"1";"3";"3";"34.7110908";"135.5113821";"?????";"20-06-2015, 12:47 ??";NULL;NULL;NULL;"1434772023524"
"268";"102";"1";"2";"2";"35.657478";"140.052969";"????";"20-06-2015, 12:54 ??";NULL;NULL;NULL;"1434772487862"
"269";"113";"1";"1";"1";"34.3937203";"132.5010248";"???";"20-06-2015, 1:38 ??";NULL;NULL;NULL;"1434775101736"
"270";"115";"1";"1";"1";"35.4883742";"139.4004227";"???";"20-06-2015, 1:55 ??";NULL;NULL;NULL;"1434776116331"
"271";"104";"1";"2";"2";"36.4626575";"136.4716539";"????";"20-06-2015, 2:05 ??";NULL;NULL;NULL;"1434776741177"
"272";"127";"1";"2";"2";"34.8834094";"137.1674765";"????";"20-06-2015, 2:06 PM";NULL;NULL;NULL;"1434776792480"
"273";"129";"1";"2";"2";"35.9071716";"139.6256632";"????";"20-06-2015, 2:28 ??";NULL;NULL;NULL;"1434778118742"
"274";"132";"1";"1";"1";"34.8529551";"136.4658453";"???";"20-06-2015, 3:11 ??";NULL;NULL;NULL;"1434780684835"
"275";"131";"1";"2";"2";"37.8928866";"139.0017563";"????";"20-06-2015, 3:14 ??";NULL;NULL;NULL;"1434780873593"
"276";"129";"1";"1";"1";"35.9293038";"139.6303758";"???";"20-06-2015, 3:46 ??";NULL;NULL;NULL;"1434782760656"
"277";"129";"1";"1";"1";"35.928927";"139.628154";"???";"20-06-2015, 3:50 ??";NULL;NULL;NULL;"1434783036611"
"278";"129";"1";"2";"2";"35.9251669";"139.6282129";"????";"20-06-2015, 5:12 ??";NULL;NULL;NULL;"1434787973733"
"279";"110";"1";"1";"1";"43.0797309";"141.5128342";"???";"20-06-2015, 5:13 ??";NULL;NULL;NULL;"1434788024279"
"280";"110";"1";"1";"2";"43.0629945";"141.5025147";"????";"20-06-2015, 5:18 ??";NULL;NULL;NULL;"1434788335960"
"281";"118";"1";"1";"1";"35.814178";"139.6822772";"???";"20-06-2015, 5:22 ??";NULL;NULL;NULL;"1434788535043"
"282";"118";"1";"1";"1";"35.8130565";"139.682466";"???";"20-06-2015, 5:22 ??";NULL;NULL;NULL;"1434788558826"
"283";"118";"1";"1";"1";"35.8081011";"139.683104";"???";"20-06-2015, 5:24 ??";NULL;NULL;NULL;"1434788668689"
"284";"118";"1";"2";"2";"35.8053572";"139.6837024";"????";"20-06-2015, 5:25 ??";NULL;NULL;NULL;"1434788738334"
"285";"118";"1";"1";"1";"35.8020575";"139.6841376";"???";"20-06-2015, 5:26 ??";NULL;NULL;NULL;"1434788801951"
"286";"118";"1";"2";"2";"35.7908375";"139.6851673";"????";"20-06-2015, 5:28 ??";NULL;NULL;NULL;"1434788890442"
"287";"118";"1";"2";"1";"35.7894736";"139.6849258";"???";"20-06-2015, 5:28 ??";NULL;NULL;NULL;"1434788905021"
"288";"118";"1";"2";"2";"35.7876133";"139.6850429";"????";"20-06-2015, 5:28 ??";NULL;NULL;NULL;"1434788922811"
"289";"118";"1";"1";"1";"35.7826026";"139.6888711";"???";"20-06-2015, 5:30 ??";NULL;NULL;NULL;"1434789052389"
"290";"118";"1";"3";"1";"35.7816771";"139.6895975";"???";"20-06-2015, 5:31 ??";NULL;NULL;NULL;"1434789070619"
"291";"102";"1";"2";"2";"35.651279";"140.041265";"????";"20-06-2015, 6:05 ??";NULL;NULL;NULL;"1434791116699"
"292";"102";"1";"3";"3";"35.652705";"140.036396";"?????";"20-06-2015, 6:10 ??";NULL;NULL;NULL;"1434791408592"
"293";"102";"1";"3";"3";"35.652705";"140.036396";"?????";"20-06-2015, 6:10 ??";NULL;NULL;NULL;"1434791408592"
"294";"102";"1";"2";"2";"35.651279";"140.041265";"????";"20-06-2015, 6:13 ??";NULL;NULL;NULL;"1434791588526"
"295";"105";"1";"2";"1";"35.7714776";"139.781344";"???";"20-06-2015, 6:15 ??";NULL;NULL;NULL;"1434791709426"
"296";"115";"1";"1";"1";"35.443425";"139.6449582";"???";"20-06-2015, 6:32 ??";NULL;NULL;NULL;"1434792727951"
"297";"133";"1";"1";"1";"43.1606533";"141.4081501";"???";"20-06-2015, 7:36 ??";NULL;NULL;NULL;"1434796597687"
"298";"123";"1";"3";"3";"34.3967626";"132.4283534";"?????";"20-06-2015, 7:58 ??";NULL;NULL;NULL;"1434797924891"
"299";"123";"1";"2";"2";"34.3967574";"132.4297649";"????";"20-06-2015, 7:59 ??";NULL;NULL;NULL;"1434797951787"
"300";"113";"1";"3";"2";"34.4072213";"132.5037756";"????";"20-06-2015, 8:20 ??";NULL;NULL;NULL;"1434799247439"
"301";"105";"1";"2";"1";"35.7679623";"139.7892022";"Feeling HAPPY";"20-06-2015, 10:18 PM";NULL;NULL;NULL;"1434806307051"
"302";"115";"1";"1";"1";"35.5036827";"139.4170042";"???";"20-06-2015, 10:32 ??";NULL;NULL;NULL;"1434807156142"
"303";"102";"1";"3";"3";"35.657587";"140.037923";"?????";"20-06-2015, 10:40 ??";NULL;NULL;NULL;"1434807633066"
"304";"135";"1";"1";"1";"35.759847";"139.6216197";"???";"20-06-2015, 10:48 ??";NULL;NULL;NULL;"1434808090524"
"305";"102";"1";"2";"2";"35.655757";"140.046518";"????";"20-06-2015, 10:51 ??";NULL;NULL;NULL;"1434808315159"
"306";"137";"1";"2";"2";"35.6619404";"139.7920607";"????";"20-06-2015, 10:55 ??";NULL;NULL;NULL;"1434808519387"
"307";"102";"1";"2";"2";"35.656573";"140.051461";"????";"20-06-2015, 10:58 ??";NULL;NULL;NULL;"1434808714799"
"308";"102";"1";"3";"3";"35.649183";"140.034146";"?????";"20-06-2015, 11:02 ??";NULL;NULL;NULL;"1434808927663"
"309";"102";"1";"3";"3";"35.649183";"140.034146";"?????";"20-06-2015, 11:02 ??";NULL;NULL;NULL;"1434808927663"
"310";"102";"1";"3";"3";"35.649183";"140.034146";"?????";"20-06-2015, 11:02 ??";NULL;NULL;NULL;"1434808927663"
"311";"102";"1";"3";"3";"35.654218";"140.028358";"?????";"20-06-2015, 11:16 ??";NULL;NULL;NULL;"1434809814499"
"312";"118";"1";"2";"2";"35.651217";"139.6366501";"????";"20-06-2015, 11:54 ??";NULL;NULL;NULL;"1434812063871"
"313";"107";"1";"2";"2";"35.8020654";"139.9813721";"????";"20-06-2015, 11:54 ??";NULL;NULL;NULL;"1434812064947"
"314";"102";"1";"2";"2";"35.6643929";"140.036965";"????";"21-06-2015, 12:02 ??";NULL;NULL;NULL;"1434812549224"
"315";"102";"1";"2";"2";"35.6643929";"140.036965";"????";"21-06-2015, 12:02 ??";NULL;NULL;NULL;"1434812549224"
"316";"102";"1";"2";"2";"35.6643929";"140.036965";"????";"21-06-2015, 12:02 ??";NULL;NULL;NULL;"1434812549224"
"317";"102";"1";"2";"2";"35.640185";"140.03782";"????";"21-06-2015, 12:05 ??";NULL;NULL;NULL;"1434812734051"
"318";"102";"1";"2";"2";"35.64503";"140.039232";"????";"21-06-2015, 12:17 ??";NULL;NULL;NULL;"1434813426439"
"319";"102";"1";"1";"1";"35.649881";"140.037816";"???";"21-06-2015, 12:43 ??";NULL;NULL;NULL;"1434815016019"
"320";"131";"1";"1";"1";"37.8627223";"139.1139766";"???";"21-06-2015, 12:45 ??";NULL;NULL;NULL;"1434815116612"
"321";"131";"1";"1";"1";"37.8627223";"139.1139766";"???";"21-06-2015, 12:45 ??";NULL;NULL;NULL;"1434815116612"
"322";"139";"1";"1";"1";"34.8456802";"135.6086666";"???";"21-06-2015, 12:55 ??";NULL;NULL;NULL;"1434815701205"
"323";"138";"1";"1";"1";"35.9902328";"139.3563444";"???";"21-06-2015, 12:57 ??";NULL;NULL;NULL;"1434815845785"
"324";"140";"1";"1";"1";"36.0545081";"139.5378846";"???";"21-06-2015, 6:10 ??";NULL;NULL;NULL;"1434834618716"
"325";"141";"1";"1";"1";"34.6530801";"134.5115833";"???";"21-06-2015, 6:29 ??";NULL;NULL;NULL;"1434835799376"
"326";"123";"1";"2";"2";"34.3853814";"132.4419594";"????";"21-06-2015, 6:59 ??";NULL;NULL;NULL;"1434837543650"
"327";"145";"1";"1";"1";"36.6890428";"139.7456446";"???";"21-06-2015, 7:36 ??";NULL;NULL;NULL;"1434839803339"
"328";"146";"1";"2";"2";"35.7188785";"139.6695537";"????";"21-06-2015, 7:41 ??";NULL;NULL;NULL;"1434840101588"
"329";"102";"1";"2";"2";"35.6555";"140.05766";"????";"21-06-2015, 8:20 ??";NULL;NULL;NULL;"1434842406889"
"330";"137";"1";"2";"2";"35.6543562";"139.7959566";"????";"21-06-2015, 8:22 ??";NULL;NULL;NULL;"1434842550084"
"331";"137";"1";"2";"2";"35.6640931";"139.7842299";"????";"21-06-2015, 8:30 ??";NULL;NULL;NULL;"1434843034794"
"332";"102";"1";"1";"1";"35.6634839";"140.041206";"???";"21-06-2015, 8:34 ??";NULL;NULL;NULL;"1434843250953"
"333";"147";"1";"1";"1";"35.9064743";"136.2390006";"???";"21-06-2015, 8:45 ??";NULL;NULL;NULL;"1434843938678"
"334";"102";"1";"2";"2";"35.654419";"140.021418";"????";"21-06-2015, 9:03 ??";NULL;NULL;NULL;"1434845004299"
"335";"102";"1";"2";"2";"35.654419";"140.021418";"????";"21-06-2015, 9:03 ??";NULL;NULL;NULL;"1434845004299"
"336";"102";"1";"3";"3";"35.668676";"140.028185";"?????";"21-06-2015, 9:04 ??";NULL;NULL;NULL;"1434845057803"
"337";"115";"1";"2";"2";"35.4983858";"139.4753096";"????";"21-06-2015, 9:22 ??";NULL;NULL;NULL;"1434846170252"
"338";"105";"1";"2";"1";"35.7512497";"139.8048278";"Feeling HAPPY";"21-06-2015, 9:35 AM";NULL;NULL;NULL;"1434846906012"
"339";"148";"1";"1";"1";"43.0099493";"141.3668038";"???";"21-06-2015, 9:37 ??";NULL;NULL;NULL;"1434847041587"
"340";"123";"1";"1";"1";"34.3950055";"132.4560601";"???";"21-06-2015, 10:12 ??";NULL;NULL;NULL;"1434849139044"
"341";"151";"1";"1";"1";"34.6332051";"135.5124827";"???";"21-06-2015, 11:12 ??";NULL;NULL;NULL;"1434852742809"
"342";"152";"1";"1";"1";"35.472717";"139.40145";"???";"21-06-2015, 11:38 ??";NULL;NULL;NULL;"1434854322035"
"343";"126";"1";"2";"2";"34.71466";"135.5096923";"????";"21-06-2015, 11:55 ??";NULL;NULL;NULL;"1434855312629"
"344";"131";"1";"1";"1";"37.7866154";"139.1125154";"???";"21-06-2015, 12:03 ??";NULL;NULL;NULL;"1434855829331"
"345";"131";"1";"1";"1";"37.7866154";"139.1125154";"???";"21-06-2015, 12:03 ??";NULL;NULL;NULL;"1434855829331"
"346";"125";"1";"2";"2";"34.9466803";"136.9150085";"????";"21-06-2015, 12:24 ??";NULL;NULL;NULL;"1434857073186"
"347";"102";"1";"1";"1";"35.685119";"139.99836";"???";"21-06-2015, 1:24 ??";NULL;NULL;NULL;"1434860649216"
"348";"115";"1";"1";"1";"35.4942602";"139.5067463";"???";"21-06-2015, 1:34 ??";NULL;NULL;NULL;"1434861268948"
"349";"105";"1";"3";"3";"35.7279361";"139.712104";"Feeling SAD";"21-06-2015, 1:38 PM";NULL;NULL;NULL;"1434861497193"
"350";"102";"1";"2";"2";"35.697772";"139.826645";"????";"21-06-2015, 1:40 ??";NULL;NULL;NULL;"1434861610630"
"351";"102";"1";"2";"2";"35.695603";"139.7918929";"????";"21-06-2015, 1:43 ??";NULL;NULL;NULL;"1434861795918"
"352";"102";"1";"2";"2";"35.695603";"139.7918929";"????";"21-06-2015, 1:43 ??";NULL;NULL;NULL;"1434861795918"
"353";"102";"1";"3";"3";"35.698138";"139.773231";"?????";"21-06-2015, 1:50 ??";NULL;NULL;NULL;"1434862237547"
"354";"102";"1";"3";"3";"35.698138";"139.773231";"?????";"21-06-2015, 1:50 ??";NULL;NULL;NULL;"1434862237547"
"355";"137";"1";"1";"1";"35.669099";"139.7919273";"???";"21-06-2015, 2:36 ??";NULL;NULL;NULL;"1434864973359"
"356";"137";"1";"1";"1";"35.6559064";"139.792783";"???";"21-06-2015, 3:00 ??";NULL;NULL;NULL;"1434866415670"
"357";"137";"1";"3";"3";"35.6580047";"139.7927205";"?????";"21-06-2015, 3:29 ??";NULL;NULL;NULL;"1434868153075"
"358";"126";"1";"2";"2";"34.7110839";"135.51138";"????";"21-06-2015, 4:07 ??";NULL;NULL;NULL;"1434870427807"
"359";"113";"1";"1";"1";"34.4080101";"132.7510098";"???";"21-06-2015, 4:14 ??";NULL;NULL;NULL;"1434870879756"
"360";"154";"1";"2";"2";"36.8959459";"140.7676214";"????";"21-06-2015, 4:16 ??";NULL;NULL;NULL;"1434870997671"
"361";"136";"1";"2";"2";"35.5308832";"139.6956698";"????";"21-06-2015, 4:27 ??";NULL;NULL;NULL;"1434871639434"
"362";"125";"1";"2";"3";"34.9682278";"136.9057785";"?????";"21-06-2015, 4:27 ??";NULL;NULL;NULL;"1434871639611"
"363";"123";"1";"1";"1";"34.3859198";"132.4420886";"???";"21-06-2015, 4:32 ??";NULL;NULL;NULL;"1434871964008"
"364";"115";"1";"2";"2";"35.5037375";"139.4169784";"????";"21-06-2015, 5:43 ??";NULL;NULL;NULL;"1434876232670"
"365";"156";"1";"3";"3";"35.7047333";"139.6114377";"?????";"21-06-2015, 5:44 ??";NULL;NULL;NULL;"1434876254785"
"366";"102";"1";"2";"2";"35.689416";"139.7003159";"????";"21-06-2015, 5:54 ??";NULL;NULL;NULL;"1434876867348"
"367";"157";"1";"1";"1";"34.8590632";"135.7083153";"???";"21-06-2015, 6:10 ??";NULL;NULL;NULL;"1434877842611"
"368";"131";"1";"2";"2";"37.8827301";"139.0656728";"????";"21-06-2015, 7:04 ??";NULL;NULL;NULL;"1434881081232"
"369";"131";"1";"2";"2";"37.8852646";"139.0716081";"????";"21-06-2015, 7:05 ??";NULL;NULL;NULL;"1434881133007"
"370";"105";"1";"1";"1";"35.7293206";"139.7104431";"Feeling HAPPY";"21-06-2015, 8:01 PM";NULL;NULL;NULL;"1434884504764"
"371";"105";"1";"2";"2";"35.7329689";"139.7124697";"Feeling OKAY";"21-06-2015, 8:05 PM";NULL;NULL;NULL;"1434884746834"
"372";"158";"1";"1";"1";"35.567541";"139.5995976";"???";"21-06-2015, 8:25 ??";NULL;NULL;NULL;"1434885958516"
"373";"159";"1";"1";"1";"26.6009635";"127.9567362";"???";"21-06-2015, 8:33 ??";NULL;NULL;NULL;"1434886425091"
"374";"102";"1";"2";"2";"35.6710769";"139.702626";"????";"21-06-2015, 10:02 ??";NULL;NULL;NULL;"1434891724246"
"375";"136";"1";"1";"1";"35.4606471";"139.6174736";"???";"21-06-2015, 10:24 ??";NULL;NULL;NULL;"1434893081557"
"376";"102";"1";"1";"1";"35.628201";"139.738603";"???";"21-06-2015, 10:41 ??";NULL;NULL;NULL;"1434894093567"
"377";"137";"1";"2";"2";"35.6618855";"139.7922637";"????";"21-06-2015, 11:04 ??";NULL;NULL;NULL;"1434895467176"
"378";"105";"1";"2";"2";"35.7679716";"139.7892353";"Feeling OKAY";"22-06-2015, 12:06 AM";NULL;NULL;NULL;"1434899207597"
"379";"118";"1";"2";"2";"35.4642053";"139.3859633";"????";"22-06-2015, 12:29 ??";NULL;NULL;NULL;"1434900565434"
"380";"162";"1";"1";"1";"35.4663416";"139.3879799";"???";"22-06-2015, 1:20 ??";NULL;NULL;NULL;"1434903644890"
"381";"113";"1";"1";"2";"34.547733";"132.825457";"????";"22-06-2015, 6:06 ??";NULL;NULL;NULL;"1434920772631"
"382";"115";"1";"1";"1";"35.499205";"139.4084133";"???";"22-06-2015, 6:15 ??";NULL;NULL;NULL;"1434921327002"
"383";"157";"1";"1";"1";"34.8617625";"135.6751997";"???";"22-06-2015, 6:24 ??";NULL;NULL;NULL;"1434921853787"
"384";"115";"1";"1";"1";"35.5014258";"139.4104471";"???";"22-06-2015, 6:31 ??";NULL;NULL;NULL;"1434922308233"
"385";"163";"1";"1";"1";"33.377433";"130.5222676";"???";"22-06-2015, 6:38 ??";NULL;NULL;NULL;"1434922733410"
"386";"163";"1";"1";"1";"33.377433";"130.5222676";"???";"22-06-2015, 6:38 ??";NULL;NULL;NULL;"1434922733410"
"387";"162";"1";"1";"1";"35.4525751";"139.3922365";"???";"22-06-2015, 6:52 ??";NULL;NULL;NULL;"1434923542788"
"388";"118";"1";"2";"2";"35.4538676";"139.3942549";"????";"22-06-2015, 6:52 ??";NULL;NULL;NULL;"1434923554464"
"389";"121";"1";"1";"2";"35.6486737";"139.7523292";"????";"22-06-2015, 6:55 ??";NULL;NULL;NULL;"1434923742525"
"390";"157";"1";"1";"1";"34.694244";"135.5271959";"???";"22-06-2015, 7:14 ??";NULL;NULL;NULL;"1434924842570"
"391";"164";"1";"2";"2";"35.6483683";"139.7523588";"????";"22-06-2015, 7:14 ??";NULL;NULL;NULL;"1434924876829"
"392";"152";"1";"1";"1";"35.4609535";"139.328138";"???";"22-06-2015, 7:19 ??";NULL;NULL;NULL;"1434925195590"
"393";"156";"1";"3";"3";"35.6968076";"139.603676";"?????";"22-06-2015, 7:44 ??";NULL;NULL;NULL;"1434926647384"
"394";"133";"1";"1";"1";"43.1051617";"141.3898266";"???";"22-06-2015, 7:45 ??";NULL;NULL;NULL;"1434926706070"
"395";"133";"1";"2";"2";"43.1041326";"141.3898947";"????";"22-06-2015, 7:46 ??";NULL;NULL;NULL;"1434926803210"
"396";"156";"1";"2";"3";"35.6957161";"139.6067167";"?????";"22-06-2015, 7:49 ??";NULL;NULL;NULL;"1434926966952"
"397";"165";"1";"2";"2";"35.7338429";"139.8206448";"????";"22-06-2015, 8:24 AM";NULL;NULL;NULL;"1434929050772"
"398";"102";"1";"3";"3";"35.651279";"140.041265";"?????";"22-06-2015, 8:55 ??";NULL;NULL;NULL;"1434930902163"
"399";"105";"1";"3";"3";"35.7481045";"139.8047397";"Feeling SAD";"22-06-2015, 9:20 AM";NULL;NULL;NULL;"1434932441873"
"400";"145";"1";"2";"2";"36.7122431";"139.7344923";"????";"22-06-2015, 10:03 ??";NULL;NULL;NULL;"1434935002636"
"401";"140";"1";"2";"2";"36.0251821";"139.5957523";"????";"22-06-2015, 10:12 ??";NULL;NULL;NULL;"1434935534364"
"402";"167";"1";"2";"2";"35.680504";"139.7616298";"????";"22-06-2015, 10:19 ??";NULL;NULL;NULL;"1434935990342"
"403";"165";"1";"1";"1";"35.6894868";"139.813351";"???";"22-06-2015, 10:29 AM";NULL;NULL;NULL;"1434936549007"
"404";"168";"1";"1";"2";"40.6464167";"140.5242354";"????";"22-06-2015, 10:34 ??";NULL;NULL;NULL;"1434936850677"
"405";"115";"1";"1";"1";"35.6567999";"139.7806634";"???";"22-06-2015, 11:17 ??";NULL;NULL;NULL;"1434939468813"
"406";"169";"1";"1";"1";"34.5225148";"135.6093514";"???";"22-06-2015, 11:36 ??";NULL;NULL;NULL;"1434940587930"
"407";"110";"1";"1";"1";"43.0904558";"141.5304758";"???";"22-06-2015, 11:44 ??";NULL;NULL;NULL;"1434941098578"
"408";"169";"1";"3";"3";"34.4897826";"135.6106667";"?????";"22-06-2015, 12:15 ??";NULL;NULL;NULL;"1434942905730"
"409";"123";"1";"3";"3";"34.4163985";"132.4527386";"?????";"22-06-2015, 12:16 ??";NULL;NULL;NULL;"1434943015907"
"410";"137";"1";"2";"2";"35.6561859";"139.7974553";"????";"22-06-2015, 12:18 ??";NULL;NULL;NULL;"1434943130154"
